Facades,Habitable Surface,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Type,Furnished,Terrace,Terrace Surface,Garden Exists,State of Building,Living Surface,EPC,Consumption Per m2,ANTWERPEN,BRUSSEL,HENEGOUWEN,LIMBURG,LUIK,LUXEMBURG,NAMEN,OOST-VLAANDEREN,VLAAMS-BRABANT,WAALS-BRABANT,WEST-VLAANDEREN
2.0,120.0,2.0,1.0,2.0,5.0,1.0,0,1,13.03045685279188,0,4.0,29.765217391304347,6.0,140.0,0,0,0,0,0,0,0,1,0,0,0
2.0,68.0,1.0,1.0,1.0,3.0,2.0,0,0,8.987179487179487,0,2.0,24.28688524590164,3.0,371.0506329113924,0,1,0,0,0,0,0,0,0,0,0
2.0,98.0,2.0,2.0,2.0,6.0,3.0,0,1,8.0,0,6.0,28.0,6.0,62.0,0,1,0,0,0,0,0,0,0,0,0
2.0,104.0,2.0,1.0,2.0,5.0,1.0,0,1,4.0,0,4.0,40.0,4.0,206.0,0,1,0,0,0,0,0,0,0,0,0
3.0,83.0,2.0,1.0,1.0,4.0,1.0,0,0,12.334437086092716,0,5.0,32.317880794701985,6.0,161.0,1,0,0,0,0,0,0,0,0,0,0
2.0,85.0,2.0,1.0,1.0,4.0,3.0,0,1,2.0,0,3.0,34.0,3.0,244.0,0,1,0,0,0,0,0,0,0,0,0
3.0,87.0,2.0,1.0,1.0,4.0,1.0,0,1,2.0,0,4.0,29.546875,6.0,148.0,1,0,0,0,0,0,0,0,0,0,0
2.0,61.0,2.0,1.0,1.0,4.0,1.0,0,1,7.0,0,4.0,23.0,2.0,324.0,0,1,0,0,0,0,0,0,0,0,0
4.0,98.0,2.0,2.0,1.0,4.0,3.0,0,1,8.0,0,6.0,56.072463768115945,6.0,133.041484375,0,1,0,0,0,0,0,0,0,0,0
2.0,87.0,2.0,1.0,1.0,4.0,1.0,0,1,8.0,0,6.0,24.0,6.0,86.0,0,0,0,0,0,0,1,0,0,0,0
2.0,54.0,1.0,1.0,1.0,2.0,3.0,0,1,8.0,0,4.0,30.37837837837838,6.0,197.0,0,0,0,0,0,0,0,0,1,0,0
3.0,54.0,1.0,1.0,1.0,3.0,1.0,0,1,3.0,0,4.0,29.546875,5.0,267.93167701863354,1,0,0,0,0,0,0,0,0,0,0
2.0,72.0,2.0,1.0,1.0,4.0,3.0,0,1,16.0,0,6.0,30.125,5.0,207.0,0,0,0,0,0,0,0,0,0,0,1
2.0,31.0,0.0,1.0,1.0,2.0,1.0,1,0,9.578212290502794,0,6.0,29.252225519287837,6.0,50.0,0,1,0,0,0,0,0,0,0,0,0
3.0,152.0,2.0,2.0,2.0,6.0,1.0,0,1,24.67391304347826,1,6.0,49.0,8.0,58.52941176470589,0,0,0,0,0,0,0,0,0,1,0
2.0,101.0,2.0,1.0,2.0,5.0,1.0,0,1,18.0,0,6.0,35.142857142857146,6.0,97.0,0,0,0,0,1,0,0,0,0,0,0
2.0,111.0,2.0,1.0,1.0,4.0,1.0,0,1,20.0,0,4.0,40.0,6.0,175.0,1,0,0,0,0,0,0,0,0,0,0
2.0,129.0,2.0,1.0,2.0,5.0,1.0,0,1,19.0,1,5.0,41.48275862068966,6.0,151.9254887218045,1,0,0,0,0,0,0,0,0,0,0
2.0,108.0,2.0,1.0,2.0,5.0,1.0,0,1,15.068181818181818,0,4.0,38.5,5.0,203.0,0,0,0,0,0,1,0,0,0,0,0
4.0,133.0,3.0,1.0,2.0,6.0,3.0,0,1,39.0,0,6.0,35.0,7.0,102.0909090909091,0,0,1,0,0,0,0,0,0,0,0
2.0,91.0,2.0,1.0,2.0,5.0,1.0,0,1,7.0,0,4.0,31.0,7.0,72.0,1,0,0,0,0,0,0,0,0,0,0
2.0,76.0,3.0,1.0,2.0,6.0,3.0,0,0,31.25,0,6.0,55.0,6.0,140.0,0,0,0,0,0,0,0,0,0,0,1
3.5,67.0,0.0,1.0,1.0,3.0,1.0,0,0,12.213333333333331,0,4.0,33.114285714285714,3.0,378.2321428571428,0,0,0,0,0,0,0,0,0,1,0
2.0,123.0,3.0,2.0,1.0,6.0,2.0,0,1,18.0,0,4.0,31.515873015873016,8.0,1.0,0,0,0,0,0,0,0,1,0,0,0
2.0,41.0,1.0,1.0,1.0,3.0,2.0,0,1,14.0,0,4.0,26.0,1.0,506.0,0,1,0,0,0,0,0,0,0,0,0
2.0,89.0,1.0,1.0,1.0,3.0,3.0,0,0,8.25925925925926,1,4.0,25.25,5.0,270.65384615384613,0,0,0,1,0,0,0,0,0,0,0
3.0,82.0,2.0,1.0,1.0,4.0,1.0,0,0,15.043715846994536,0,5.0,37.02173913043478,6.0,156.0,0,0,0,0,0,0,0,0,1,0,0
2.0,81.0,2.0,1.0,1.0,4.0,1.5,0,0,3.0,0,4.0,20.0,5.0,254.0,0,0,0,0,1,0,0,0,0,0,0
2.0,89.0,2.0,1.0,1.0,3.0,1.0,0,1,7.0,0,4.0,32.92857142857143,6.0,164.60368932038836,0,0,0,0,0,0,0,0,0,0,1
2.0,85.0,2.0,1.0,1.0,4.0,1.0,0,1,8.0,0,6.0,30.59036144578313,7.0,47.0,0,0,0,0,0,0,1,0,0,0,0
2.0,93.0,1.0,1.0,1.0,3.0,1.0,0,1,22.0,0,6.0,42.0,6.0,151.9254887218045,1,0,0,0,0,0,0,0,0,0,0
2.0,124.0,3.0,2.0,2.0,7.0,3.0,0,1,5.0,0,6.0,41.0,6.0,77.0,0,1,0,0,0,0,0,0,0,0,0
3.0,111.0,2.0,1.0,1.0,4.0,1.0,0,1,12.334437086092716,1,4.0,47.0,4.0,343.0,1,0,0,0,0,0,0,0,0,0,0
2.0,100.0,2.0,1.0,1.0,4.0,1.0,0,1,25.0,0,6.0,36.0,6.0,86.0,0,0,0,0,0,0,1,0,0,0,0
2.0,119.0,3.0,2.0,2.0,7.0,3.0,0,1,60.0,0,5.0,36.0,5.0,115.0,0,1,0,0,0,0,0,0,0,0,0
3.0,110.0,3.0,1.0,1.0,5.0,1.0,0,1,4.0,0,5.0,35.0,6.0,139.0,1,0,0,0,0,0,0,0,0,0,0
2.0,71.0,1.0,1.0,1.0,3.0,1.0,0,1,11.0,0,4.0,32.666666666666664,6.0,139.9142857142857,0,0,0,1,0,0,0,0,0,0,0
2.0,87.0,2.0,1.0,1.0,3.0,1.0,0,1,8.0,0,6.0,39.80769230769231,7.0,76.7752808988764,0,0,0,0,0,0,1,0,0,0,0
2.0,106.0,2.0,1.0,1.0,4.0,3.0,0,1,18.0,0,6.0,34.0,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
2.0,125.0,1.0,1.0,1.0,3.0,3.0,0,1,20.0,1,4.0,37.0,1.0,402.0,0,1,0,0,0,0,0,0,0,0,0
2.0,40.0,0.0,1.0,1.0,1.0,3.0,0,1,7.0,0,4.0,24.28688524590164,3.0,371.0506329113924,0,1,0,0,0,0,0,0,0,0,0
2.0,81.94923857868021,3.0,1.0,1.0,5.0,1.0,0,1,3.0,0,4.0,50.0,6.0,111.0,0,0,0,0,0,0,0,0,1,0,0
4.0,60.0,2.0,1.0,1.0,4.0,1.0,0,1,7.63768115942029,0,5.0,29.546875,4.0,342.0,1,0,0,0,0,0,0,0,0,0,0
2.0,62.0,1.0,1.0,1.0,3.0,1.0,0,1,5.0,0,4.0,28.0,6.0,73.0,0,1,0,0,0,0,0,0,0,0,0
2.0,72.0,1.0,1.0,1.0,3.0,3.0,0,1,9.0,1,6.0,29.252225519287837,5.0,123.0,0,1,0,0,0,0,0,0,0,0,0
2.0,46.0,1.0,1.0,1.0,3.0,1.0,0,1,9.0,0,4.0,25.25,5.0,270.65384615384613,0,0,0,1,0,0,0,0,0,0,0
2.0,69.0,2.0,1.0,1.0,4.0,2.0,0,1,13.058823529411764,0,5.0,26.05,5.0,188.0,0,0,0,0,0,0,1,0,0,0,0
2.0,84.0,2.0,1.0,2.0,5.0,3.0,0,1,3.0,0,6.0,31.0,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
2.0,96.0,1.0,1.0,1.0,3.0,1.0,0,0,12.023584905660377,0,6.0,40.0,6.0,81.0,0,1,0,0,0,0,0,0,0,0,0
2.0,48.0,0.0,1.0,1.0,2.0,3.0,1,1,8.0,0,6.0,30.0,4.0,218.1075692963753,0,1,0,0,0,0,0,0,0,0,0
4.0,100.0,2.0,1.0,1.0,3.0,1.0,0,1,8.0,0,6.0,33.66778523489933,5.0,202.54992167101827,0,1,0,0,0,0,0,0,0,0,0
2.0,92.0,2.0,1.0,1.0,2.0,1.0,0,1,20.0,1,4.0,32.317880794701985,6.0,212.8184000111898,1,0,0,0,0,0,0,0,0,0,0
2.0,131.0,2.0,2.0,2.0,6.0,2.0,0,1,22.0,1,6.0,49.0,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
4.0,77.0,2.0,1.0,1.0,4.0,1.0,0,1,6.0,0,6.0,30.0,7.0,85.0,0,0,0,0,0,0,1,0,0,0,0
2.0,136.0,2.0,1.0,1.0,4.0,1.0,0,0,9.433333333333334,0,4.0,28.153846153846157,4.0,327.0,0,0,0,0,0,0,0,1,0,0,0
2.0,135.0,2.0,1.0,1.0,4.0,1.0,0,1,10.0,0,4.0,56.072463768115945,2.0,339.0,0,1,0,0,0,0,0,0,0,0,0
3.0,90.0,2.0,1.0,1.0,4.0,1.0,0,1,18.0,1,6.0,44.0,9.0,90.8974358974359,0,0,0,0,0,0,0,0,0,1,0
2.0,81.0,2.0,1.0,1.0,2.0,1.0,0,1,10.0,0,4.0,32.317880794701985,6.0,212.8184000111898,1,0,0,0,0,0,0,0,0,0,0
2.0,60.0,1.0,1.0,1.0,1.0,3.0,0,1,10.0,0,4.0,29.765217391304347,7.0,20.0,0,0,0,0,0,0,0,1,0,0,0
4.0,92.0,2.0,1.0,1.0,3.0,3.0,0,1,31.0,0,6.0,56.072463768115945,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
2.0,100.0,2.0,1.0,1.0,4.0,2.0,0,1,38.0,0,4.0,56.072463768115945,4.0,199.0,0,1,0,0,0,0,0,0,0,0,0
2.0,100.0,2.0,1.0,1.0,4.0,2.0,0,1,4.0,0,4.0,31.515873015873016,9.0,1.0,0,0,0,0,0,0,0,1,0,0,0
4.0,79.0,2.0,1.0,1.0,4.0,0.0,0,1,9.0,0,6.0,34.053763440860216,6.0,95.80851063829788,0,0,1,0,0,0,0,0,0,0,0
4.0,104.0,2.0,2.0,1.0,4.0,3.0,0,1,13.0,0,6.0,56.072463768115945,6.0,133.041484375,0,1,0,0,0,0,0,0,0,0,0
2.0,97.0,2.0,1.0,1.0,3.0,0.0,0,1,11.0,0,6.0,36.0,7.0,65.0,0,0,0,0,0,1,0,0,0,0,0
2.0,185.0,3.0,1.0,1.0,5.0,2.0,0,0,22.08695652173913,0,5.0,55.625,5.0,217.0,1,0,0,0,0,0,0,0,0,0,0
2.0,54.0,1.0,1.0,1.0,3.0,3.0,1,1,10.0,0,6.0,24.181818181818183,5.0,261.90434782608696,0,0,0,0,0,0,0,0,0,0,1
2.0,133.0,3.0,2.0,1.0,5.0,1.0,0,1,25.0,0,6.0,33.44897959183673,6.0,107.0,0,0,0,0,0,0,0,1,0,0,0
3.0,87.0,1.0,1.0,2.0,4.0,3.0,0,1,13.0,0,6.0,32.0,7.0,99.62162162162164,0,0,0,0,0,0,0,0,0,1,0
3.0,105.0,2.0,1.0,1.0,4.0,3.0,0,1,2.0,0,4.0,56.072463768115945,4.0,170.0,0,1,0,0,0,0,0,0,0,0,0
2.0,69.0,1.0,1.0,2.0,4.0,1.0,0,1,4.0,1,4.0,32.0,6.0,128.0,1,0,0,0,0,0,0,0,0,0,0
3.0,95.0,2.0,1.0,1.0,4.0,1.0,0,1,12.0,0,6.0,37.02173913043478,6.0,122.58333333333331,0,0,0,0,0,0,0,0,1,0,0
4.0,100.0,2.0,1.0,1.0,4.0,1.0,0,1,15.0,0,6.0,36.0,6.0,90.0,0,0,1,0,0,0,0,0,0,0,0
2.0,90.0,2.0,1.0,1.0,2.0,3.0,0,1,11.0,0,4.0,31.515873015873016,7.0,20.0,0,0,0,0,0,0,0,1,0,0,0
2.0,80.0,2.0,2.0,1.0,5.0,1.0,0,0,29.205128205128204,0,6.0,38.8,5.0,269.0,0,0,0,0,0,0,0,0,0,0,1
2.0,52.0,0.0,1.0,1.0,1.0,1.0,1,1,10.0,0,6.0,29.252225519287837,4.0,156.0,0,1,0,0,0,0,0,0,0,0,0
2.0,104.0,3.0,1.0,2.0,5.0,3.0,0,1,12.023584905660377,0,6.0,33.66778523489933,5.0,202.54992167101827,0,1,0,0,0,0,0,0,0,0,0
2.0,94.0,2.0,1.0,1.0,4.0,3.0,0,1,6.0,0,6.0,32.0,6.0,95.0,0,1,0,0,0,0,0,0,0,0,0
2.0,72.0,2.0,1.0,1.0,4.0,1.0,0,0,12.334437086092716,0,5.0,32.317880794701985,6.0,199.0,1,0,0,0,0,0,0,0,0,0,0
2.0,59.68376068376068,0.0,1.0,1.0,2.0,1.0,0,1,8.333333333333334,0,4.0,24.181818181818183,5.0,258.0,0,0,0,0,0,0,0,0,0,0,1
2.0,97.0,2.0,1.0,1.0,4.0,1.0,0,0,12.257575757575758,0,4.0,34.0,5.0,228.0,0,0,1,0,0,0,0,0,0,0,0
2.0,118.0,2.0,1.0,1.0,4.0,1.0,0,1,8.25925925925926,0,4.0,25.25,5.0,262.0,0,0,0,1,0,0,0,0,0,0,0
2.0,110.0,1.0,2.0,2.0,5.0,3.0,0,1,4.0,0,4.0,52.0,2.0,329.0,0,1,0,0,0,0,0,0,0,0,0
2.0,98.0,2.0,1.0,1.0,4.0,0.0,0,1,16.0,0,5.0,41.48275862068966,6.0,151.9254887218045,1,0,0,0,0,0,0,0,0,0,0
2.0,105.0,2.0,1.0,2.0,5.0,2.0,0,1,10.0,0,4.0,31.515873015873016,6.0,106.0,0,0,0,0,0,0,0,1,0,0,0
2.0,104.0,2.0,1.0,1.0,4.0,1.0,0,1,7.0,0,4.0,35.0,6.0,122.58333333333331,0,0,0,0,0,0,0,0,1,0,0
3.0,115.0,3.0,1.0,2.0,6.0,3.0,0,1,6.0,0,6.0,34.0,7.0,35.0,0,1,0,0,0,0,0,0,0,0,0
2.0,69.0,1.0,1.0,1.0,3.0,1.0,0,1,10.0,0,4.0,28.0,6.0,178.0,0,0,0,0,0,0,0,1,0,0,0
4.0,131.0,3.0,1.0,1.0,5.0,0.0,0,1,13.971428571428572,0,6.0,45.0,6.0,95.80851063829788,0,0,1,0,0,0,0,0,0,0,0
2.0,143.0,3.0,1.0,1.0,5.0,3.0,0,1,20.910714285714285,1,6.0,34.0,5.0,280.0,1,0,0,0,0,0,0,0,0,0,0
2.0,74.0,2.0,2.0,2.0,6.0,3.0,0,1,38.0,0,6.0,36.0,5.0,237.0,0,0,0,0,0,0,0,0,0,0,1
2.0,79.0,2.0,1.0,1.0,4.0,1.0,0,1,19.0,0,6.0,30.59036144578313,6.0,97.0,0,0,0,0,0,0,1,0,0,0,0
2.0,141.0,3.0,2.0,2.0,7.0,3.0,0,1,21.0,0,6.0,48.0,6.0,62.0,0,1,0,0,0,0,0,0,0,0,0
2.0,115.0,2.0,1.0,1.0,4.0,1.0,0,0,17.97142857142857,0,4.0,32.92857142857143,6.0,124.0,0,0,0,0,0,0,0,0,0,0,1
4.0,70.0,1.0,1.0,1.0,3.0,1.0,0,1,14.0,1,6.0,31.0,6.0,95.80851063829788,0,0,1,0,0,0,0,0,0,0,0
4.0,133.0,3.0,1.0,1.0,4.0,3.0,0,1,23.0,0,6.0,45.16,6.0,138.82,1,0,0,0,0,0,0,0,0,0,0
2.0,91.0,2.0,1.0,1.0,4.0,2.0,0,1,14.0,1,6.0,30.0,6.0,50.0,0,1,0,0,0,0,0,0,0,0,0
3.0,105.0,2.0,1.0,1.0,4.0,2.0,0,1,85.0,0,4.0,46.0,4.0,358.0,0,0,0,0,0,0,0,1,0,0,0
2.0,76.0,1.0,1.0,1.0,3.0,1.0,0,1,10.0,0,4.0,32.666666666666664,6.0,139.9142857142857,0,0,0,1,0,0,0,0,0,0,0
2.0,76.71428571428571,0.0,1.0,1.0,3.0,3.0,0,0,9.433333333333334,0,4.0,28.153846153846157,6.0,241.04054054054052,0,0,0,0,0,0,0,1,0,0,0
3.0,400.0,3.0,1.0,4.0,8.0,2.0,0,0,16.818181818181817,0,6.0,50.0,5.0,209.0,0,0,0,0,0,0,0,0,1,0,0
4.0,120.0,3.0,1.0,1.0,4.0,1.0,0,1,8.0,0,6.0,30.96,8.0,33.0,0,0,0,0,1,0,0,0,0,0,0
2.0,118.0,2.0,1.0,1.0,4.0,1.0,0,1,15.0,0,6.0,32.92857142857143,6.0,164.60368932038836,0,0,0,0,0,0,0,0,0,0,1
2.0,77.0,1.0,1.0,1.0,3.0,1.0,0,1,8.0,1,4.0,32.317880794701985,6.0,212.8184000111898,1,0,0,0,0,0,0,0,0,0,0
2.0,70.0,2.0,1.0,1.0,3.0,2.0,0,1,10.0,0,2.0,23.0,6.0,167.0,1,0,0,0,0,0,0,0,0,0,0
4.0,143.0,3.0,2.0,2.0,7.0,3.0,0,0,25.807692307692307,0,6.0,45.0,6.0,120.16666666666669,0,0,0,0,0,0,0,0,1,0,0
2.0,53.0,1.0,1.0,1.0,1.0,3.0,0,1,8.0,1,6.0,24.28688524590164,3.0,371.0506329113924,0,1,0,0,0,0,0,0,0,0,0
2.0,77.0,2.0,1.0,1.0,4.0,1.0,0,0,12.334437086092716,0,4.0,32.317880794701985,6.0,193.0,1,0,0,0,0,0,0,0,0,0,0
2.0,54.0,1.0,1.0,1.0,2.0,1.0,0,0,8.987179487179487,0,4.0,28.0,3.0,371.0506329113924,0,1,0,0,0,0,0,0,0,0,0
2.0,107.0,1.0,1.0,1.0,2.0,3.0,0,0,8.25925925925926,0,4.0,25.25,5.0,219.0,0,0,0,1,0,0,0,0,0,0,0
2.0,130.0,3.0,1.0,2.0,6.0,3.0,0,1,18.0,0,6.0,42.0,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
2.0,69.0,1.0,1.0,1.0,3.0,3.0,0,1,16.0,0,6.0,32.0,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
2.0,103.0,2.0,2.0,2.0,2.0,3.0,0,1,9.0,0,6.0,38.07826086956522,6.0,119.33431506849315,0,1,0,0,0,0,0,0,0,0,0
3.0,134.0,2.0,2.0,2.0,2.0,3.0,0,1,13.0,1,6.0,43.892857142857146,9.0,58.52941176470589,0,0,0,0,0,0,0,0,0,1,0
2.0,123.0,3.0,2.0,1.0,5.0,1.0,0,1,15.0,0,6.0,15.0,7.0,65.25,0,0,0,0,1,0,0,0,0,0,0
4.0,88.0,2.0,1.0,1.0,4.0,1.0,0,1,15.0,0,6.0,34.0,6.0,95.80851063829788,0,0,1,0,0,0,0,0,0,0,0
2.0,104.0,2.0,1.0,1.0,4.0,3.0,0,1,50.0,0,6.0,4146.0,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
4.0,105.0,1.0,1.0,1.0,3.0,3.0,0,1,24.0,0,6.0,31.515873015873016,7.0,80.43838983050847,0,0,0,0,0,0,0,1,0,0,0
2.0,78.0,1.0,1.0,1.0,3.0,1.0,0,1,7.0,0,4.0,47.0,5.0,242.0,0,0,0,0,0,0,0,1,0,0,0
4.0,110.0,2.0,1.0,2.0,5.0,3.0,0,1,31.0,1,6.0,43.892857142857146,8.0,58.52941176470589,0,0,0,0,0,0,0,0,0,1,0
3.0,19.0,1.0,1.0,1.0,3.0,3.0,0,0,10.197080291970805,0,4.0,30.37837837837838,7.0,211.90892156862745,0,0,0,0,0,0,0,0,1,0,0
2.0,124.0,2.0,2.0,1.0,3.0,1.0,0,1,39.0,0,6.0,15.0,7.0,50.0,0,0,0,0,1,0,0,0,0,0,0
2.0,128.0,3.0,1.0,1.0,3.0,1.0,0,1,13.0,0,6.0,30.96,7.0,131.8421052631579,0,0,0,0,1,0,0,0,0,0,0
2.0,94.0,2.0,1.0,1.0,4.0,3.0,0,1,16.0,0,6.0,31.0,5.0,108.0,0,1,0,0,0,0,0,0,0,0,0
2.0,88.0,2.0,1.0,1.0,2.0,1.0,0,1,6.0,0,6.0,39.80769230769231,7.0,76.7752808988764,0,0,0,0,0,0,1,0,0,0,0
2.0,101.0,2.0,1.0,1.0,2.0,1.0,0,1,10.0,0,6.0,30.96,7.0,131.8421052631579,0,0,0,0,1,0,0,0,0,0,0
3.0,74.0,1.0,1.0,1.0,3.0,3.0,0,1,11.0,0,6.0,38.0,7.0,73.0,0,0,0,0,0,0,0,0,0,1,0
3.0,101.0,2.0,2.0,1.0,4.0,1.5,0,1,31.0,0,6.0,46.8,7.0,138.5,0,0,0,0,0,0,1,0,0,0,0
4.0,90.0,2.0,1.0,2.0,5.0,3.0,0,1,11.0,0,6.0,26.0,7.0,80.43838983050847,0,0,0,0,0,0,0,1,0,0,0
2.0,90.0,2.0,1.0,1.0,2.0,1.0,0,0,12.334437086092716,0,4.0,32.317880794701985,6.0,212.8184000111898,1,0,0,0,0,0,0,0,0,0,0
2.0,60.0,2.0,1.0,1.0,4.0,1.0,0,1,13.392523364485982,0,4.0,30.75675675675676,5.0,298.0,0,0,0,0,0,0,0,0,0,0,1
2.0,89.0,2.0,1.0,1.0,4.0,3.0,0,1,7.0,0,6.0,31.0,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
2.0,90.0,2.0,1.0,1.0,4.0,2.0,0,1,110.0,0,3.0,24.28688524590164,3.0,371.0506329113924,0,1,0,0,0,0,0,0,0,0,0
2.0,63.25,3.0,1.0,1.0,5.0,1.0,0,0,13.058823529411764,0,4.0,26.05,4.0,294.0,0,0,0,0,0,0,1,0,0,0,0
4.0,66.0,1.0,1.0,1.0,3.0,1.0,0,1,6.0,0,6.0,28.153846153846157,5.0,241.04054054054052,0,0,0,0,0,0,0,1,0,0,0
2.0,140.0,3.0,2.0,2.0,7.0,3.0,0,1,8.0,0,4.0,47.0,2.0,320.0,0,1,0,0,0,0,0,0,0,0,0
2.0,114.0,2.0,2.0,2.0,6.0,3.0,0,1,4.0,0,6.0,50.0,4.0,192.0,0,1,0,0,0,0,0,0,0,0,0
2.0,165.0,3.0,2.0,2.0,7.0,1.0,0,1,10.0,0,5.0,41.48275862068966,6.0,151.9254887218045,1,0,0,0,0,0,0,0,0,0,0
2.0,95.0,1.0,1.0,1.0,2.0,2.0,0,1,12.0,0,4.0,31.515873015873016,7.0,0.0,0,0,0,0,0,0,0,1,0,0,0
2.0,92.0,2.0,1.0,1.0,4.0,3.0,0,0,15.344117647058823,1,6.0,34.0,6.0,77.0,0,1,0,0,0,0,0,0,0,0,0
4.0,98.0,2.0,1.0,2.0,5.0,1.0,0,1,11.0,0,6.0,37.0,6.0,95.80851063829788,0,0,1,0,0,0,0,0,0,0,0
2.0,91.0,2.0,1.0,1.0,4.0,1.0,0,1,8.0,0,4.0,30.0,6.0,149.0,0,0,0,0,0,0,0,0,1,0,0
3.0,121.0,2.0,2.0,1.0,5.0,3.0,0,1,9.0,0,6.0,49.0,7.0,90.8974358974359,0,0,0,0,0,0,0,0,0,1,0
2.0,92.0,2.0,1.0,1.0,4.0,0.0,0,1,3.0,0,2.0,30.0,4.0,187.0,0,1,0,0,0,0,0,0,0,0,0
2.0,89.0,2.0,1.0,1.0,4.0,1.0,0,1,8.0,0,6.0,39.80769230769231,7.0,47.0,0,0,0,0,0,0,1,0,0,0,0
4.0,109.0,2.0,2.0,1.0,4.0,3.0,0,1,10.0,0,6.0,56.072463768115945,6.0,133.041484375,0,1,0,0,0,0,0,0,0,0,0
2.0,98.0,2.0,1.0,1.0,4.0,3.0,0,1,32.0,0,6.0,33.0,6.0,139.9142857142857,0,0,0,1,0,0,0,0,0,0,0
2.0,89.0,1.0,1.0,1.0,2.0,0.0,0,1,11.658730158730158,0,6.0,36.0,7.0,85.0,0,0,0,0,0,1,0,0,0,0,0
2.0,72.0,2.0,1.0,2.0,5.0,2.0,1,1,13.392523364485982,0,4.0,30.75675675675676,6.0,122.0,0,0,0,0,0,0,0,0,0,0,1
3.0,127.0,2.0,2.0,2.0,6.0,3.0,0,1,31.0,0,6.0,43.0,6.0,95.0,0,1,0,0,0,0,0,0,0,0,0
2.0,55.0,1.0,1.0,1.0,3.0,1.0,0,1,8.987179487179487,0,6.0,20.0,5.0,141.0,0,1,0,0,0,0,0,0,0,0,0
2.0,119.0,2.0,1.0,1.0,4.0,0.0,0,1,18.0,0,4.0,34.2,6.0,126.57142857142856,0,0,0,1,0,0,0,0,0,0,0
3.0,134.0,3.0,1.0,1.0,4.0,1.0,0,1,8.0,0,5.0,60.0,5.0,265.0,1,0,0,0,0,0,0,0,0,0,0
1.0,74.0,1.0,1.0,1.0,3.0,3.0,0,1,15.0,1,6.0,16.0,7.0,20.0,0,0,0,0,0,0,0,1,0,0,0
2.0,118.0,2.0,1.0,2.0,5.0,1.0,0,1,25.0,0,4.0,37.0,6.0,195.0,0,0,0,1,0,0,0,0,0,0,0
2.0,94.0,2.0,1.0,2.0,5.0,2.0,0,1,6.0,0,4.0,25.0,4.0,201.0,0,1,0,0,0,0,0,0,0,0,0
3.0,33.0,0.0,1.0,1.0,1.0,1.0,1,0,12.257575757575758,0,4.0,29.20289855072464,6.0,139.0,0,0,1,0,0,0,0,0,0,0,0
2.0,128.0,2.0,2.0,2.0,6.0,3.0,1,1,26.0,0,6.0,37.02173913043478,6.0,110.08,0,0,0,0,0,0,0,0,1,0,0
2.0,90.0,2.0,1.0,1.0,4.0,2.0,0,1,12.0,0,4.0,28.0,5.0,246.0,1,0,0,0,0,0,0,0,0,0,0
4.0,142.0,2.0,2.0,2.0,6.0,3.0,0,1,34.0,1,6.0,65.0,6.0,138.7391304347826,0,0,0,0,0,0,0,1,0,0,0
2.0,85.0,2.0,1.0,1.0,4.0,1.0,0,1,12.023584905660377,0,4.0,27.0,3.0,267.0,0,1,0,0,0,0,0,0,0,0,0
2.0,40.0,1.0,1.0,1.0,2.0,1.0,1,1,1.0,0,4.0,24.181818181818183,4.0,342.0,0,0,0,0,0,0,0,0,0,0,1
2.0,98.0,2.0,1.0,1.0,4.0,0.0,0,1,37.0,0,5.0,41.48275862068966,6.0,151.9254887218045,1,0,0,0,0,0,0,0,0,0,0
4.0,91.0,2.0,1.0,1.0,4.0,1.0,0,1,17.0,1,6.0,45.0,9.0,90.8974358974359,0,0,0,0,0,0,0,0,0,1,0
2.0,30.0,0.0,1.0,1.0,2.0,1.0,0,0,8.987179487179487,0,4.0,30.0,1.0,497.0,0,1,0,0,0,0,0,0,0,0,0
2.0,113.0,3.0,2.0,1.0,6.0,3.0,0,1,28.0,1,6.0,38.0,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
2.0,68.0,1.0,1.0,1.0,3.0,1.0,0,0,9.433333333333334,0,3.0,28.153846153846157,6.0,175.0,0,0,0,0,0,0,0,1,0,0,0
2.0,96.0,2.0,1.0,1.0,4.0,1.0,0,0,9.578212290502794,0,4.0,29.252225519287837,5.0,130.0,0,1,0,0,0,0,0,0,0,0,0
4.0,128.0,2.0,1.0,1.0,2.0,1.0,0,1,12.955696202531646,0,6.0,39.80769230769231,7.0,76.7752808988764,0,0,0,0,0,0,1,0,0,0,0
2.0,76.0,1.0,1.0,1.0,3.0,3.0,0,1,5.0,0,6.0,29.0,7.0,99.0,0,0,0,0,0,0,0,0,1,0,0
2.0,49.0,0.0,1.0,1.0,3.0,1.0,0,1,3.0,0,6.0,26.05,5.0,219.75,0,0,0,0,0,0,1,0,0,0,0
2.0,74.0,1.0,1.0,1.0,3.0,3.0,0,1,5.0,0,5.0,41.48275862068966,6.0,151.9254887218045,1,0,0,0,0,0,0,0,0,0,0
