Price,Postal Code,Facades,Habitable Surface,Land Surface,Type,Subtype,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Type,Furnished,Terrace,Terrace Surface,Garden Exists,State of Building,Living Surface,EPC,Consumption Per m2,Heating Type,Province
449000.0,2050,3.0,176.0,299.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,INSTALLED,0,1,17.0,1,GOOD,33.0,C,266.0,GAS,ANTWERPEN
449000.0,4020,3.0,301.0,900.0,HOUSE,HOUSE,5.0,4.0,5.0,14.0,INSTALLED,0,1,184.0,1,GOOD,36.0,C,235.0,GAS,LUIK
449000.0,4040,2.0,356.0,375.0,HOUSE,MIXED_USE_BUILDING,4.0,3.0,3.0,10.0,INSTALLED,0,1,144.0,1,TO_BE_DONE_UP,29.0,F,464.0,GAS,LUIK
449000.0,9308,2.0,211.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,HYPER_EQUIPPED,0,1,22.0,1,,24.0,,,,OOST-VLAANDEREN
475000.0,9308,2.0,212.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,HYPER_EQUIPPED,0,1,22.0,1,,24.0,,,,OOST-VLAANDEREN
475000.0,9308,2.0,210.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,HYPER_EQUIPPED,0,1,22.0,1,,24.0,,,,OOST-VLAANDEREN
479000.0,9308,2.0,211.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,HYPER_EQUIPPED,0,1,24.0,1,,24.0,,,,OOST-VLAANDEREN
479000.0,9308,2.0,212.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,HYPER_EQUIPPED,0,1,24.0,1,,24.0,,,,OOST-VLAANDEREN
479000.0,9308,2.0,211.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,HYPER_EQUIPPED,0,1,23.0,1,,24.0,,,,OOST-VLAANDEREN
499000.0,9308,3.0,216.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,HYPER_EQUIPPED,0,1,24.0,1,,24.0,,,,OOST-VLAANDEREN
525965.0,9308,3.0,216.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,HYPER_EQUIPPED,0,1,16.0,1,,24.0,,,,OOST-VLAANDEREN
449100.0,9500,2.0,240.0,350.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,HYPER_EQUIPPED,0,1,27.0,1,,,,,,OOST-VLAANDEREN
450000.0,5070,4.0,240.0,837.0,HOUSE,VILLA,4.0,3.0,3.0,10.0,HYPER_EQUIPPED,0,1,,0,AS_NEW,62.0,E,384.0,FUELOIL,NAMEN
450000.0,9700,2.0,186.0,491.0,HOUSE,HOUSE,5.0,2.0,2.0,9.0,,0,1,13.0,1,GOOD,48.0,A++,1.0,,OOST-VLAANDEREN
475000.0,9700,2.0,188.0,625.0,HOUSE,HOUSE,5.0,2.0,2.0,9.0,,0,1,18.0,1,GOOD,46.0,A++,1.0,,OOST-VLAANDEREN
452000.0,1457,3.0,154.0,702.0,HOUSE,HOUSE,3.0,1.0,,4.0,SEMI_EQUIPPED,0,0,,0,,,A,68.0,,WAALS-BRABANT
479000.0,1457,3.0,154.0,1056.0,HOUSE,HOUSE,3.0,1.0,,4.0,SEMI_EQUIPPED,0,0,,0,,,A,65.0,,WAALS-BRABANT
453987.0,9031,2.0,172.0,233.0,HOUSE,HOUSE,4.0,1.0,2.0,7.0,INSTALLED,0,1,28.0,1,,,,,,OOST-VLAANDEREN
459000.0,1860,2.0,170.0,279.0,HOUSE,TOWN_HOUSE,3.0,1.0,2.0,6.0,INSTALLED,0,1,20.0,1,GOOD,36.0,B,166.0,GAS,VLAAMS-BRABANT
199000.0,9400,3.0,270.0,260.0,HOUSE,HOUSE,7.0,,,7.0,,0,1,14.0,0,TO_RENOVATE,16.0,F,1313.0,,OOST-VLAANDEREN
379000.0,1570,3.0,172.0,510.0,HOUSE,HOUSE,2.0,1.0,,3.0,INSTALLED,0,1,,0,GOOD,17.0,E,434.0,GAS,VLAAMS-BRABANT
869000.0,3000,2.0,155.0,53.0,HOUSE,APARTMENT_BLOCK,0.0,,4.0,4.0,INSTALLED,0,1,,0,GOOD,,C,226.0,GAS,VLAAMS-BRABANT
299000.0,2300,2.0,135.0,180.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,USA_HYPER_EQUIPPED,0,1,30.0,1,JUST_RENOVATED,,C,225.0,GAS,ANTWERPEN
349000.0,2280,3.0,185.0,152.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,HYPER_EQUIPPED,0,1,,0,GOOD,,A,92.2,GAS,ANTWERPEN
179000.0,7700,2.0,168.0,160.0,HOUSE,HOUSE,4.0,2.0,2.0,8.0,INSTALLED,0,1,20.0,1,GOOD,,D,318.0,GAS,HENEGOUWEN
399000.0,3920,4.0,157.0,1384.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,,0,1,,0,TO_BE_DONE_UP,,C,251.0,GAS,LIMBURG
990000.0,3910,4.0,303.0,1808.0,HOUSE,VILLA,4.0,2.0,2.0,8.0,HYPER_EQUIPPED,0,1,,0,GOOD,,A,28.0,,LIMBURG
599500.0,9870,4.0,234.0,758.0,HOUSE,HOUSE,4.0,2.0,,6.0,,0,1,,0,GOOD,,A,87.0,,OOST-VLAANDEREN
595000.0,1850,4.0,240.0,1226.0,HOUSE,VILLA,2.0,1.0,2.0,5.0,INSTALLED,0,1,,1,GOOD,47.0,B,161.0,FUELOIL,VLAAMS-BRABANT
595000.0,1852,4.0,240.0,1226.0,HOUSE,VILLA,2.0,1.0,2.0,5.0,INSTALLED,0,1,,1,GOOD,47.0,B,161.0,FUELOIL,VLAAMS-BRABANT
160000.0,4000,2.0,,0.0,HOUSE,MIXED_USE_BUILDING,0.0,1.0,2.0,3.0,USA_SEMI_EQUIPPED,0,1,,0,TO_BE_DONE_UP,,F,469.0,,LUIK
567500.0,9050,3.0,144.0,355.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,USA_HYPER_EQUIPPED,0,1,,1,AS_NEW,37.0,,,,OOST-VLAANDEREN
465000.0,1790,3.0,153.0,428.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,INSTALLED,0,1,21.0,1,,27.0,,,ELECTRIC,VLAAMS-BRABANT
465000.0,2590,2.0,216.0,303.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,INSTALLED,0,1,,1,,,,,,ANTWERPEN
475000.0,2590,2.0,216.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,INSTALLED,0,1,,1,,,,,,ANTWERPEN
505000.0,2590,3.0,225.0,488.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,INSTALLED,0,1,,1,,,,,,ANTWERPEN
465000.0,5580,4.0,255.0,5922.0,HOUSE,HOUSE,5.0,3.0,4.0,12.0,INSTALLED,0,1,,1,TO_BE_DONE_UP,21.0,D,331.0,FUELOIL,NAMEN
468000.0,1853,2.0,195.0,216.0,HOUSE,APARTMENT_BLOCK,2.0,2.0,2.0,6.0,INSTALLED,0,1,,1,GOOD,12.0,B,195.0,GAS,VLAAMS-BRABANT
469000.0,1800,2.0,165.0,280.0,HOUSE,HOUSE,4.0,1.0,2.0,7.0,USA_HYPER_EQUIPPED,0,1,15.0,1,JUST_RENOVATED,40.0,B,168.0,GAS,VLAAMS-BRABANT
470000.0,2018,2.0,117.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,USA_HYPER_EQUIPPED,0,1,28.0,1,,,,,,ANTWERPEN
475000.0,2018,3.0,119.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,USA_HYPER_EQUIPPED,0,1,28.0,1,,,,,,ANTWERPEN
470000.0,2250,3.0,278.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,USA_HYPER_EQUIPPED,0,1,17.0,1,,,,,,ANTWERPEN
474000.0,2800,2.0,172.0,188.0,HOUSE,HOUSE,3.0,1.0,1.0,5.0,USA_HYPER_EQUIPPED,0,1,18.0,1,AS_NEW,15.0,A,74.0,GAS,ANTWERPEN
474000.0,4607,4.0,240.0,994.0,HOUSE,HOUSE,5.0,1.0,2.0,8.0,HYPER_EQUIPPED,0,1,30.0,0,AS_NEW,46.0,F,480.0,FUELOIL,LUIK
475000.0,1330,3.0,210.0,768.0,HOUSE,HOUSE,5.0,2.0,2.0,9.0,INSTALLED,0,0,,1,TO_BE_DONE_UP,,D,275.0,FUELOIL,WAALS-BRABANT
478000.0,1400,4.0,221.0,952.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,SEMI_EQUIPPED,0,1,7.0,1,TO_RENOVATE,22.0,G,567.0,FUELOIL,WAALS-BRABANT
339000.0,4020,4.0,175.0,523.0,HOUSE,VILLA,4.0,1.0,2.0,7.0,INSTALLED,0,1,,0,AS_NEW,,C,218.0,GAS,LUIK
325000.0,2300,2.0,,157.0,HOUSE,MIXED_USE_BUILDING,6.0,1.0,,7.0,,0,0,,0,TO_RENOVATE,,E,407.0,GAS,ANTWERPEN
249000.0,8000,2.0,133.0,130.0,HOUSE,TOWN_HOUSE,2.0,1.0,,3.0,,0,1,,1,TO_RENOVATE,,F,566.0,,WEST-VLAANDEREN
285000.0,1367,3.0,186.0,585.0,HOUSE,HOUSE,4.0,1.0,,5.0,,0,0,,1,,,A+,21.0,,WAALS-BRABANT
439000.0,9170,3.0,184.0,938.0,HOUSE,HOUSE,3.0,2.0,2.0,7.0,INSTALLED,1,1,32.0,0,JUST_RENOVATED,38.0,C,210.0,,OOST-VLAANDEREN
7650000.0,8300,4.0,578.0,2031.0,HOUSE,VILLA,7.0,6.0,,13.0,USA_HYPER_EQUIPPED,0,1,,0,AS_NEW,,C,229.0,GAS,WEST-VLAANDEREN
279000.0,9340,3.0,178.0,377.0,HOUSE,BUNGALOW,3.0,1.0,1.0,5.0,INSTALLED,0,1,,0,,39.0,D,318.0,GAS,OOST-VLAANDEREN
990000.0,3271,4.0,460.0,3895.0,HOUSE,HOUSE,4.0,2.0,3.0,9.0,INSTALLED,0,0,,1,GOOD,,D,355.0,,VLAAMS-BRABANT
449000.0,1160,2.0,138.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,NOT_INSTALLED,0,0,,1,TO_RENOVATE,13.0,G,384.0,GAS,BRUSSEL
750000.0,1170,2.0,269.0,0.0,HOUSE,HOUSE,5.0,3.0,2.0,10.0,INSTALLED,0,1,,0,TO_BE_DONE_UP,40.0,D,183.0,GAS,BRUSSEL
376866.0,3580,3.0,161.0,503.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,,0,0,,0,AS_NEW,14.0,,,GAS,LIMBURG
379838.0,3580,3.0,162.0,503.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,,0,0,,0,AS_NEW,15.0,,,GAS,LIMBURG
225000.0,7160,2.0,166.0,0.0,HOUSE,HOUSE,5.0,,1.0,6.0,INSTALLED,0,1,,1,,16.0,E,399.0,,HENEGOUWEN
355000.0,2570,3.0,130.0,245.0,HOUSE,HOUSE,3.0,1.0,1.0,5.0,USA_HYPER_EQUIPPED,0,1,,0,GOOD,38.0,C,229.0,GAS,ANTWERPEN
775000.0,9150,4.0,110.0,13603.0,HOUSE,OTHER_PROPERTY,3.0,,,3.0,,0,1,50.0,1,TO_RENOVATE,,F,1173.0,GAS,OOST-VLAANDEREN
650000.0,7160,4.0,333.0,1710.0,HOUSE,EXCEPTIONAL_PROPERTY,5.0,1.0,1.0,7.0,INSTALLED,0,1,,1,TO_BE_DONE_UP,,D,328.0,FUELOIL,HENEGOUWEN
520500.0,9000,,145.0,168.0,HOUSE,HOUSE,4.0,1.0,3.0,8.0,,0,1,23.0,0,GOOD,,,0.0,,OOST-VLAANDEREN
540000.0,9000,,152.0,175.0,HOUSE,HOUSE,4.0,2.0,3.0,9.0,,0,1,23.0,0,GOOD,,,0.0,,OOST-VLAANDEREN
560000.0,9000,,152.0,175.0,HOUSE,HOUSE,4.0,2.0,3.0,9.0,,0,1,23.0,0,GOOD,,,0.0,,OOST-VLAANDEREN
523950.0,1930,2.0,155.0,0.0,HOUSE,HOUSE,3.0,2.0,2.0,7.0,USA_HYPER_EQUIPPED,0,1,23.0,1,AS_NEW,60.0,A,99.0,,VLAAMS-BRABANT
536550.0,1930,2.0,155.0,0.0,HOUSE,HOUSE,3.0,2.0,2.0,7.0,USA_HYPER_EQUIPPED,0,1,23.0,1,AS_NEW,60.0,A,99.0,,VLAAMS-BRABANT
543900.0,1930,2.0,155.0,0.0,HOUSE,HOUSE,3.0,2.0,2.0,7.0,USA_HYPER_EQUIPPED,0,1,23.0,1,AS_NEW,60.0,A,99.0,,VLAAMS-BRABANT
562800.0,1930,3.0,160.0,0.0,HOUSE,HOUSE,3.0,2.0,2.0,7.0,USA_HYPER_EQUIPPED,0,1,24.0,1,AS_NEW,60.0,A,99.0,,VLAAMS-BRABANT
596400.0,1930,3.0,160.0,0.0,HOUSE,HOUSE,3.0,2.0,2.0,7.0,USA_HYPER_EQUIPPED,0,1,24.0,1,AS_NEW,60.0,A,99.0,,VLAAMS-BRABANT
699300.0,1930,3.0,230.0,0.0,HOUSE,HOUSE,3.0,2.0,2.0,7.0,USA_HYPER_EQUIPPED,0,1,29.0,1,AS_NEW,59.0,A,99.0,,VLAAMS-BRABANT
525000.0,1090,2.0,151.0,248.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,HYPER_EQUIPPED,0,1,20.0,1,GOOD,40.0,D,177.0,GAS,BRUSSEL
525000.0,2220,3.0,212.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,,0,1,24.0,1,,30.0,,,,ANTWERPEN
525000.0,2220,3.0,212.0,0.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,USA_HYPER_EQUIPPED,0,1,24.0,1,,32.0,,,,ANTWERPEN
529000.0,9030,4.0,160.0,877.0,HOUSE,HOUSE,2.0,1.0,2.0,5.0,INSTALLED,0,1,12.0,1,AS_NEW,22.0,E,439.0,ELECTRIC,OOST-VLAANDEREN
535000.0,9040,3.0,136.0,263.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,INSTALLED,0,1,,1,,33.0,,,,OOST-VLAANDEREN
535000.0,9040,3.0,136.0,264.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,INSTALLED,0,1,,1,,33.0,,,,OOST-VLAANDEREN
535000.0,9040,3.0,135.0,263.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,INSTALLED,0,1,,1,,33.0,,,,OOST-VLAANDEREN
540000.0,9040,3.0,135.0,316.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,INSTALLED,0,1,,1,,33.0,,,,OOST-VLAANDEREN
545000.0,1457,4.0,175.0,809.0,HOUSE,HOUSE,3.0,2.0,2.0,7.0,HYPER_EQUIPPED,0,1,45.0,1,AS_NEW,40.0,B,118.0,FUELOIL,WAALS-BRABANT
550000.0,1200,2.0,131.0,120.0,HOUSE,TOWN_HOUSE,3.0,1.0,2.0,6.0,USA_INSTALLED,0,0,,1,GOOD,24.0,E,263.0,GAS,BRUSSEL
550000.0,1831,3.0,170.0,294.0,HOUSE,HOUSE,4.0,1.0,2.0,7.0,SEMI_EQUIPPED,0,1,20.0,1,GOOD,46.0,D,316.0,GAS,VLAAMS-BRABANT
350000.0,9040,2.0,133.0,80.0,HOUSE,HOUSE,2.0,1.0,2.0,5.0,SEMI_EQUIPPED,0,0,,0,GOOD,,D,366.0,GAS,OOST-VLAANDEREN
99000.0,6240,,100.0,345.0,HOUSE,HOUSE,2.0,1.0,1.0,4.0,INSTALLED,0,0,,0,,,F,478.0,GAS,HENEGOUWEN
569900.0,2200,4.0,222.0,876.0,HOUSE,HOUSE,6.0,2.0,2.0,10.0,SEMI_EQUIPPED,0,0,,1,,,B,108.0,GAS,ANTWERPEN
319000.0,2300,2.0,160.0,78.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,SEMI_EQUIPPED,0,1,,1,GOOD,,C,260.0,GAS,ANTWERPEN
595000.0,3920,4.0,236.0,1105.0,HOUSE,HOUSE,4.0,2.0,,6.0,,0,1,,0,,,C,220.0,GAS,LIMBURG
315000.0,8840,4.0,191.0,379.0,HOUSE,HOUSE,3.0,,,3.0,,0,0,,0,GOOD,,B,197.0,,WEST-VLAANDEREN
444000.0,8930,4.0,133.0,1009.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,,0,0,,0,GOOD,,C,296.0,FUELOIL,WEST-VLAANDEREN
535000.0,4540,2.0,278.0,11436.0,HOUSE,EXCEPTIONAL_PROPERTY,5.0,2.0,2.0,9.0,INSTALLED,0,1,,1,AS_NEW,53.0,B,164.0,GAS,LUIK
225000.0,2500,2.0,116.0,114.0,HOUSE,HOUSE,3.0,1.0,1.0,5.0,SEMI_EQUIPPED,0,0,,1,GOOD,,C,240.0,GAS,ANTWERPEN
2100000.0,2930,,562.0,2325.0,HOUSE,VILLA,6.0,4.0,,10.0,INSTALLED,0,0,,1,AS_NEW,,B,133.0,GAS,ANTWERPEN
1045000.0,3930,4.0,435.0,2924.0,HOUSE,VILLA,4.0,2.0,3.0,9.0,INSTALLED,0,1,,1,AS_NEW,67.0,C,203.0,GAS,LIMBURG
775000.0,2930,4.0,227.0,674.0,HOUSE,HOUSE,4.0,2.0,,6.0,INSTALLED,0,1,,1,GOOD,,C,224.0,,ANTWERPEN
695000.0,2960,4.0,259.0,1186.0,HOUSE,HOUSE,5.0,2.0,3.0,10.0,,0,1,40.0,1,GOOD,,B,115.0,GAS,ANTWERPEN
719000.0,2970,4.0,224.0,2023.0,HOUSE,HOUSE,3.0,1.0,,4.0,INSTALLED,0,1,,1,AS_NEW,,C,281.0,GAS,ANTWERPEN
696000.0,2382,3.0,353.0,588.0,HOUSE,HOUSE,4.0,2.0,3.0,9.0,INSTALLED,0,1,,1,AS_NEW,,B,123.0,,ANTWERPEN
575000.0,1410,3.0,250.0,294.0,HOUSE,APARTMENT_BLOCK,5.0,1.0,3.0,9.0,SEMI_EQUIPPED,0,1,3.0,1,TO_RENOVATE,35.0,F,495.0,GAS,WAALS-BRABANT
575000.0,1410,3.0,250.0,294.0,HOUSE,HOUSE,5.0,1.0,3.0,9.0,SEMI_EQUIPPED,0,1,3.0,1,TO_RENOVATE,35.0,F,495.0,GAS,WAALS-BRABANT
575000.0,8490,4.0,220.0,635.0,HOUSE,HOUSE,3.0,1.0,2.0,6.0,HYPER_EQUIPPED,0,0,,1,GOOD,38.0,B,135.0,GAS,WEST-VLAANDEREN
577800.0,2018,2.0,178.0,0.0,HOUSE,EXCEPTIONAL_PROPERTY,3.0,1.0,2.0,6.0,HYPER_EQUIPPED,0,1,60.0,0,,60.0,,,,ANTWERPEN
773850.0,2018,2.0,215.0,0.0,HOUSE,EXCEPTIONAL_PROPERTY,4.0,2.0,2.0,8.0,HYPER_EQUIPPED,0,1,27.0,1,,50.0,,,,ANTWERPEN
781600.0,2018,2.0,216.0,0.0,HOUSE,EXCEPTIONAL_PROPERTY,4.0,2.0,2.0,8.0,HYPER_EQUIPPED,0,1,27.0,1,,50.0,,,,ANTWERPEN
814854.0,2018,2.0,232.0,0.0,HOUSE,EXCEPTIONAL_PROPERTY,4.0,2.0,2.0,8.0,HYPER_EQUIPPED,0,1,27.0,1,,55.0,,,,ANTWERPEN
584000.0,3040,3.0,230.0,348.0,HOUSE,HOUSE,3.0,1.0,,4.0,USA_HYPER_EQUIPPED,0,1,16.0,0,,,,,,VLAAMS-BRABANT
587000.0,3040,3.0,252.0,369.0,HOUSE,HOUSE,3.0,1.0,,4.0,USA_HYPER_EQUIPPED,0,1,16.0,1,,,,,,VLAAMS-BRABANT
585000.0,2990,3.0,199.0,704.0,HOUSE,HOUSE,4.0,2.0,3.0,9.0,INSTALLED,0,1,20.0,1,,,,,GAS,ANTWERPEN
585000.0,2990,3.0,199.0,598.0,HOUSE,HOUSE,4.0,2.0,3.0,9.0,INSTALLED,0,1,20.0,1,,,,,GAS,ANTWERPEN
589000.0,1410,2.0,176.0,0.0,HOUSE,HOUSE,3.0,2.0,2.0,7.0,USA_HYPER_EQUIPPED,0,1,14.0,1,,63.0,,,,WAALS-BRABANT
595000.0,1410,3.0,196.0,0.0,HOUSE,HOUSE,4.0,1.0,3.0,8.0,USA_HYPER_EQUIPPED,0,1,24.0,1,,46.0,,,,WAALS-BRABANT
592796.0,3000,3.0,208.0,136.0,HOUSE,HOUSE,5.0,2.0,3.0,10.0,HYPER_EQUIPPED,0,1,12.0,1,,38.0,,,ELECTRIC,VLAAMS-BRABANT
621149.0,3000,2.0,222.0,132.0,HOUSE,HOUSE,5.0,2.0,3.0,10.0,HYPER_EQUIPPED,0,1,12.0,1,,37.0,,,ELECTRIC,VLAAMS-BRABANT
624333.0,3000,2.0,222.0,132.0,HOUSE,HOUSE,5.0,2.0,3.0,10.0,HYPER_EQUIPPED,0,1,12.0,1,,37.0,,,ELECTRIC,VLAAMS-BRABANT
665935.0,3000,3.0,230.0,127.0,HOUSE,HOUSE,5.0,2.0,3.0,10.0,HYPER_EQUIPPED,0,1,12.0,1,,35.0,,,ELECTRIC,VLAAMS-BRABANT
595000.0,1476,3.0,251.0,2000.0,HOUSE,HOUSE,5.0,1.0,3.0,9.0,USA_HYPER_EQUIPPED,0,1,69.0,1,GOOD,38.0,C,197.0,FUELOIL,WAALS-BRABANT
595000.0,1740,4.0,356.0,8000.0,HOUSE,VILLA,5.0,2.0,2.0,9.0,USA_HYPER_EQUIPPED,0,1,80.0,1,AS_NEW,40.0,A,69.0,FUELOIL,VLAAMS-BRABANT
599000.0,1020,2.0,220.0,190.0,HOUSE,APARTMENT_BLOCK,4.0,3.0,3.0,10.0,HYPER_EQUIPPED,0,1,2.0,1,GOOD,27.0,G,559.0,FUELOIL,BRUSSEL
599000.0,1190,2.0,261.0,295.0,HOUSE,APARTMENT_BLOCK,7.0,3.0,3.0,13.0,USA_INSTALLED,0,1,20.0,1,GOOD,70.0,G,468.0,GAS,BRUSSEL
611549.0,2811,,203.0,351.0,HOUSE,HOUSE,4.0,1.0,2.0,7.0,INSTALLED,0,0,,1,GOOD,70.0,,0.0,,ANTWERPEN
469000.0,1702,,178.0,433.0,HOUSE,HOUSE,3.0,1.0,,4.0,,0,0,,0,,,B,191.0,,VLAAMS-BRABANT
349000.0,9700,3.0,248.0,2132.0,HOUSE,VILLA,4.0,1.0,3.0,8.0,,0,1,5.0,0,TO_RENOVATE,42.0,F,793.0,FUELOIL,OOST-VLAANDEREN
270000.0,7864,4.0,213.0,6325.0,HOUSE,FARMHOUSE,6.0,1.0,,7.0,,0,0,,0,TO_RENOVATE,,F,500.0,GAS,HENEGOUWEN
125000.0,9700,2.0,101.0,90.0,HOUSE,HOUSE,3.0,1.0,1.0,5.0,,0,1,,0,TO_RENOVATE,27.0,F,746.0,,OOST-VLAANDEREN
565000.0,9800,2.0,263.0,103.0,HOUSE,MIXED_USE_BUILDING,3.0,2.0,3.0,8.0,,0,0,,0,,25.0,C,203.0,GAS,OOST-VLAANDEREN
265000.0,8553,4.0,247.0,453.0,HOUSE,HOUSE,5.0,1.0,1.0,7.0,,0,1,,0,,51.0,D,386.0,GAS,WEST-VLAANDEREN
229000.0,9810,3.0,97.0,870.0,HOUSE,HOUSE,2.0,1.0,,3.0,,0,0,,0,,,F,1454.0,,OOST-VLAANDEREN
160000.0,9750,3.0,128.0,203.0,HOUSE,HOUSE,4.0,1.0,1.0,6.0,,0,1,,0,TO_RENOVATE,18.0,F,685.0,PELLET,OOST-VLAANDEREN
125000.0,9750,3.0,128.0,207.0,HOUSE,HOUSE,2.0,1.0,1.0,4.0,,0,1,,0,TO_RENOVATE,18.0,F,1190.0,FUELOIL,OOST-VLAANDEREN
615000.0,2100,2.0,246.0,313.0,HOUSE,MIXED_USE_BUILDING,3.0,1.0,3.0,7.0,SEMI_EQUIPPED,0,0,,1,GOOD,45.0,D,349.0,GAS,ANTWERPEN
849000.0,2160,4.0,260.0,893.0,HOUSE,VILLA,3.0,2.0,,5.0,HYPER_EQUIPPED,0,1,,1,GOOD,,C,211.0,GAS,ANTWERPEN
849000.0,2160,4.0,260.0,893.0,HOUSE,MIXED_USE_BUILDING,3.0,2.0,,5.0,HYPER_EQUIPPED,0,1,,1,GOOD,,C,211.0,GAS,ANTWERPEN
2700000.0,2100,2.0,,0.0,HOUSE,APARTMENT_BLOCK,22.0,12.0,12.0,46.0,INSTALLED,0,1,,0,TO_BE_DONE_UP,,A,80.0,GAS,ANTWERPEN
468000.0,2100,2.0,179.0,158.0,HOUSE,HOUSE,4.0,1.0,1.0,6.0,,0,0,,1,TO_RENOVATE,25.0,F,763.0,GAS,ANTWERPEN
630000.0,1060,2.0,150.0,57.0,HOUSE,APARTMENT_BLOCK,3.0,2.0,3.0,8.0,USA_HYPER_EQUIPPED,0,1,4.0,0,TO_RENOVATE,20.0,G,465.0,GAS,BRUSSEL
640000.0,1950,4.0,150.0,524.0,HOUSE,VILLA,4.0,1.0,2.0,7.0,INSTALLED,0,1,15.0,1,AS_NEW,38.0,C,300.0,GAS,VLAAMS-BRABANT
640000.0,2000,2.0,119.0,0.0,HOUSE,HOUSE,2.0,1.0,2.0,5.0,HYPER_EQUIPPED,0,1,75.0,0,AS_NEW,38.0,,,,ANTWERPEN
650000.0,2000,2.0,123.0,0.0,HOUSE,HOUSE,2.0,1.0,2.0,5.0,HYPER_EQUIPPED,0,1,61.0,0,AS_NEW,42.0,,,,ANTWERPEN
695000.0,2000,2.0,176.0,0.0,HOUSE,HOUSE,2.0,1.0,2.0,5.0,HYPER_EQUIPPED,0,1,51.0,0,AS_NEW,40.0,,,,ANTWERPEN
645000.0,1190,2.0,245.0,120.0,HOUSE,HOUSE,4.0,1.0,2.0,7.0,SEMI_EQUIPPED,0,0,,1,TO_RENOVATE,,F,345.0,GAS,BRUSSEL
649000.0,1930,3.0,238.0,574.0,HOUSE,HOUSE,3.0,2.0,3.0,8.0,HYPER_EQUIPPED,0,1,65.0,1,AS_NEW,16.0,C,262.0,GAS,VLAAMS-BRABANT
650000.0,3300,4.0,296.0,9800.0,HOUSE,FARMHOUSE,5.0,2.0,2.0,9.0,SEMI_EQUIPPED,0,1,,0,TO_RENOVATE,18.0,F,664.0,GAS,VLAAMS-BRABANT
670000.0,1970,,209.0,156.0,HOUSE,HOUSE,4.0,2.0,2.0,8.0,INSTALLED,0,1,19.0,0,GOOD,10.0,,,GAS,VLAAMS-BRABANT
670000.0,1970,,209.0,157.0,HOUSE,HOUSE,4.0,2.0,2.0,8.0,INSTALLED,0,1,19.0,0,GOOD,10.0,,,GAS,VLAAMS-BRABANT
675000.0,1970,,209.0,164.0,HOUSE,HOUSE,4.0,2.0,2.0,8.0,INSTALLED,0,1,19.0,0,GOOD,10.0,,,GAS,VLAAMS-BRABANT
675000.0,1160,2.0,197.0,150.0,HOUSE,HOUSE,4.0,2.0,3.0,9.0,HYPER_EQUIPPED,0,1,,1,GOOD,34.0,G,541.0,GAS,BRUSSEL
677000.0,3000,2.0,182.0,115.0,HOUSE,HOUSE,3.0,2.0,,5.0,,0,0,,1,,,,,ELECTRIC,VLAAMS-BRABANT
679000.0,3000,2.0,182.0,115.0,HOUSE,HOUSE,3.0,2.0,,5.0,,0,0,,1,,,,,ELECTRIC,VLAAMS-BRABANT
685000.0,1180,2.0,180.0,183.0,HOUSE,HOUSE,4.0,1.0,2.0,7.0,SEMI_EQUIPPED,0,1,10.0,1,TO_RENOVATE,,G,400.0,GAS,BRUSSEL
695000.0,1150,2.0,180.0,245.0,HOUSE,HOUSE,4.0,2.0,3.0,9.0,INSTALLED,0,0,,1,GOOD,36.0,G,438.0,GAS,BRUSSEL
